 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
   12 |  43917 |     1 | 343.3333333333333333 |     1.0363626328818612 |             12 |     43917 |     2 | 302.0000000000000000 |     1.3651355844584801
   12 |  44293 |     1 | 347.2500000000000000 |     1.0700256056304536 |             12 |     44293 |     2 | 309.3333333333333333 |     1.3250419950493901
   12 |  44501 |     1 | 242.2500000000000000 |     1.0306885476485573 |             12 |     44501 |     2 | 276.7500000000000000 |     1.7214520294090587
   12 |  44647 |     1 | 259.7500000000000000 |     1.3734774752226833 |             12 |     44647 |     2 | 168.2500000000000000 |     1.0788500931533789
   12 |  44751 |     1 | 177.0000000000000000 |     1.1574477420701243 |             12 |     44751 |     2 | 218.5000000000000000 |     1.0430265191016201
   12 |  46349 |     1 | 246.5000000000000000 |     1.3404234737886166 |             12 |     46349 |     2 | 227.5000000000000000 |     1.0491323376949846
   12 |  47003 |     1 | 194.0000000000000000 |     1.0665080080040928 |             12 |     47003 |     2 | 380.0000000000000000 |     1.1595412933916289
   12 |  47205 |     1 | 372.2500000000000000 |     1.1539112402699557 |             12 |     47205 |     2 | 329.7500000000000000 |     1.0486759120897619
   12 |  48205 |     1 | 279.2500000000000000 |     1.0947556355018944 |             12 |     48205 |     2 | 374.3333333333333333 |     1.0157576493908575
   12 |  48653 |     1 | 225.0000000000000000 |     1.0908191508004844 |             12 |     48653 |     2 | 404.0000000000000000 |     1.0441731273361683
   12 |  48949 |     1 | 373.0000000000000000 |     1.1170180506786810 |             12 |     48949 |     2 | 408.7500000000000000 |     1.0312487665861920
   12 |  50119 |     1 | 223.0000000000000000 |     1.5785305398690448 |             12 |     50119 |     2 | 203.5000000000000000 |     1.0924169287411744
   12 |  51887 |     1 | 403.5000000000000000 |     1.0218163127520198 |             12 |     51887 |     2 | 322.0000000000000000 |     1.3913771331893043
   12 |  52199 |     1 | 246.7500000000000000 |     1.2805517044171469 |             12 |     52199 |     2 | 387.5000000000000000 |     1.0255491663552077
   12 |  52457 |     1 | 384.0000000000000000 | 1.00165562092379947917 |             12 |     52457 |     2 | 361.7500000000000000 |     1.0653375137926634
   12 |  52471 |     1 | 346.7500000000000000 |     1.1112805803050844 |             12 |     52471 |     2 | 360.0000000000000000 |     1.2715943380236583
   12 |  52773 |     1 | 296.7500000000000000 |     1.2240650749000876 |             12 |     52773 |     2 | 412.0000000000000000 |     1.0722424482295097
   12 |  53257 |     1 | 343.7500000000000000 |     1.1390552172211782 |             12 |     53257 |     2 | 253.7500000000000000 |     1.2795259664025970
   12 |  54285 |     1 | 413.0000000000000000 |     1.1224764807885690 |             12 |     54285 |     2 | 178.0000000000000000 |     1.2171621992910674
   12 |  54375 |     1 | 327.0000000000000000 |     1.2654664333183333 |             12 |     54375 |     2 | 254.2500000000000000 |     1.0428246667678112
   12 |  54605 |     1 | 361.7500000000000000 |     1.0973312805048127 |             12 |     54605 |     2 | 348.2500000000000000 |     1.0313960687959196
   12 |  54913 |     1 | 289.6666666666666667 |     1.2058383901898734 |             12 |     54913 |     2 | 211.7500000000000000 |     1.3887690435093129
   12 |  55245 |     1 | 280.5000000000000000 |     1.3426945062156471 |             12 |     55245 |     2 | 398.7500000000000000 |     1.0359914270468665
   12 |  55771 |     1 | 311.2500000000000000 |     1.0603719849270201 |             12 |     55771 |     2 | 322.0000000000000000 |     1.0232247690005839
   12 |  55817 |     1 | 328.0000000000000000 |     1.0152973080999573 |             12 |     55817 |     2 | 365.3333333333333333 |     1.4114385495315903
   12 |  56043 |     1 | 195.7500000000000000 |     1.0093968389723218 |             12 |     56043 |     2 | 436.2500000000000000 |     1.0303792922613616
   12 |  56177 |     1 | 332.0000000000000000 |     1.0934896549533102 |             12 |     56177 |     2 | 288.5000000000000000 |     1.3267023210449393
   12 |  56301 |     1 | 327.0000000000000000 |     1.1989717746885168 |             12 |     56301 |     2 | 341.0000000000000000 |     1.0032969103720704
   12 |  56845 |     1 |  90.3333333333333333 |     1.2873893052059779 |             12 |     56845 |     2 | 341.3333333333333333 |     1.2313380485847803
   12 |  57503 |     1 | 381.0000000000000000 |     1.1239849119270787 |             12 |     57503 |     2 | 306.0000000000000000 |     1.3502546659296209
   12 |  58015 |     1 | 305.0000000000000000 |     1.2859120611064525 |             12 |     58015 |     2 | 293.5000000000000000 |     1.0566228090044906
   12 |  58479 |     1 | 311.7500000000000000 |     1.1739661515169719 |             12 |     58479 |     2 | 202.7500000000000000 |     1.0761307509451196
   12 |  59193 |     1 | 312.5000000000000000 |     1.4395151776437312 |             12 |     59193 |     2 | 356.2500000000000000 |     1.1752509582275677
   12 |  59315 |     1 | 282.7500000000000000 |     1.0523366060869779 |             12 |     59315 |     2 | 386.5000000000000000 |     1.0247222014036119
   12 |  59823 |     1 | 299.2500000000000000 |     1.3219331183850259 |             12 |     59823 |     2 | 276.0000000000000000 |     1.7172409685723732
   12 |  60029 |     1 | 370.0000000000000000 |     1.0648031262113568 |             12 |     60029 |     2 | 325.3333333333333333 |     1.3210825753607520
   12 |  60153 |     1 | 260.0000000000000000 |     1.1667610556351038 |             12 |     60153 |     2 | 408.6666666666666667 |     1.2588464243825579
   12 |  60651 |     1 | 367.3333333333333333 |     1.0467901471114220 |             12 |     60651 |     2 | 189.0000000000000000 |     1.0634525776449259
   12 |  60681 |     1 | 357.0000000000000000 |     1.1678085816187255 |             12 |     60681 |     2 | 257.7500000000000000 |     1.2219948724977226
   12 |  60825 |     1 | 239.2500000000000000 |     1.3967356078290825 |             12 |     60825 |     2 | 294.7500000000000000 |     1.1394453933749822
   12 |  61533 |     1 | 221.2500000000000000 |     1.2856850513490486 |             12 |     61533 |     2 | 417.2500000000000000 |     1.0573692474393865
   12 |  62257 |     1 | 377.0000000000000000 |     1.1201446312278223 |             12 |     62257 |     2 | 334.7500000000000000 |     1.2688070247046124
   12 |  63429 |     1 | 238.5000000000000000 |     1.1614709857995514 |             12 |     63429 |     2 | 466.7500000000000000 |     1.0171443563114665
   12 |  65383 |     1 | 270.5000000000000000 |     1.0225025371635305 |             12 |     65383 |     2 | 345.3333333333333333 |     1.2521087294955550
   12 |  65647 |     1 | 237.6666666666666667 |     1.0100134218874376 |             12 |     65647 |     2 | 293.2500000000000000 | 1.00164613806918670077
   12 |  66681 |     1 | 261.2500000000000000 |     1.2474412506903196 |             12 |     66681 |     2 | 352.2500000000000000 |     1.0200290485684258
   12 |  67151 |     1 | 233.3333333333333333 |     1.0909675540920686 |             12 |     67151 |     2 | 189.6666666666666667 |     1.0930724041339930
   12 |  67377 |     1 | 385.0000000000000000 |     1.1068531821981403 |             12 |     67377 |     2 | 272.0000000000000000 |     1.0286280279838125
   12 |  67747 |     1 | 483.2500000000000000 | 1.00102508090681220900 |             12 |     67747 |     2 | 390.2500000000000000 |     1.0478892219031211
   12 |  67861 |     1 | 358.2500000000000000 |     1.1429588177780042 |             12 |     67861 |     2 | 260.5000000000000000 |     1.0559738968641075
   12 |  68899 |     1 | 343.0000000000000000 |     1.2402429679932770 |             12 |     68899 |     2 | 190.0000000000000000 |     1.3098074545012474
   12 |  70423 |     1 | 154.2500000000000000 |     1.1451520207430989 |             12 |     70423 |     2 | 338.5000000000000000 |     1.1611572684088213
   12 |  70633 |     1 | 269.0000000000000000 |     1.0050796209405539 |             12 |     70633 |     2 | 215.2500000000000000 |     1.2574566271635401
   12 |  70793 |     1 |  49.2500000000000000 |  1.0571870849691617949 |             12 |     70793 |     2 | 303.2500000000000000 |     1.1624602647438483
   12 |  71145 |     1 | 180.3333333333333333 |     1.0492516370168651 |             12 |     71145 |     2 | 266.5000000000000000 |     1.0745900427037598
   12 |  71223 |     1 | 510.2500000000000000 |     1.0379992291779853 |             12 |     71223 |     2 | 381.5000000000000000 |     1.0117649850402569
   12 |  72049 |     1 | 335.2500000000000000 |     1.2174709585595317 |             12 |     72049 |     2 | 360.0000000000000000 |     1.1690715953532222
   12 |  72325 |     1 | 475.5000000000000000 |     1.0584357536987424 |             12 |     72325 |     2 | 370.6666666666666667 |     1.3809322182751835
   12 |  72345 |     1 | 302.5000000000000000 |     1.4910043765706413 |             12 |     72345 |     2 | 343.2500000000000000 |     1.2157725581722535
   12 |  72791 |     1 | 387.6666666666666667 |     1.0426632992219716 |             12 |     72791 |     2 | 350.5000000000000000 |     1.0479278108463823
   12 |  72833 |     1 | 361.2500000000000000 |     1.0897023904136111 |             12 |     72833 |     2 | 333.5000000000000000 |     1.3370500552425337
   12 |  73063 |     1 | 315.7500000000000000 |     1.0826765182394933 |             12 |     73063 |     2 | 293.7500000000000000 |     1.3367656440842077
   12 |  73275 |     1 | 227.5000000000000000 |     1.0386562989643560 |             12 |     73275 |     2 | 316.0000000000000000 |     1.0856721289531899
   12 |  73533 |     1 | 193.0000000000000000 |     1.1132141736017047 |             12 |     73533 |     2 | 299.7500000000000000 |     1.3015414464376547
   12 |  73589 |     1 | 285.7500000000000000 |     1.1909053879698618 |             12 |     73589 |     2 | 389.0000000000000000 |     1.0503773412851260
   12 |  73771 |     1 | 224.5000000000000000 |     1.2673447312566192 |             12 |     73771 |     2 | 249.2500000000000000 |     1.7889583829405216
   12 |  74069 |     1 | 286.5000000000000000 |     1.1656494948205096 |             12 |     74069 |     2 | 260.7500000000000000 |     1.2745370980027613
   12 |  74089 |     1 | 230.2500000000000000 |     1.0912716527328165 |             12 |     74089 |     2 | 384.7500000000000000 |     1.0492502721037323
   12 |  74437 |     1 | 306.7500000000000000 |     1.3616469061755110 |             12 |     74437 |     2 | 172.2500000000000000 |     1.3839174109152569
   12 |  75215 |     1 | 306.5000000000000000 |     1.0060038502582741 |             12 |     75215 |     2 | 310.2500000000000000 |     1.3809411276865496
   12 |  75847 |     1 | 207.0000000000000000 |     1.1409355793058309 |             12 |     75847 |     2 | 390.6666666666666667 |     1.0185826569934761
   12 |  77353 |     1 | 445.0000000000000000 |     1.0394661308295596 |             12 |     77353 |     2 | 361.3333333333333333 |     1.0205549905146559
   12 |  77693 |     1 | 253.3333333333333333 |     1.1753903989856724 |             12 |     77693 |     2 | 388.5000000000000000 |     1.0297608198614054
   12 |  78069 |     1 | 362.2500000000000000 |     1.0923456836459655 |             12 |     78069 |     2 | 313.7500000000000000 |     1.3184523255158598
   12 |  79389 |     1 | 260.0000000000000000 |     1.4657076163300962 |             12 |     79389 |     2 | 177.0000000000000000 |     1.0306980200346271
   12 |  79439 |     1 | 281.3333333333333333 |     1.1044459100276552 |             12 |     79439 |     2 | 374.5000000000000000 |     1.2117859505593057
   12 |  79785 |     1 | 342.2500000000000000 |     1.0188007357308137 |             12 |     79785 |     2 | 377.2500000000000000 |     1.0859616727343645
   12 |  80021 |     1 | 336.0000000000000000 |     1.0791662836305000 |             12 |     80021 |     2 | 301.2500000000000000 |     1.0298569059319402
   12 |  80447 |     1 | 385.3333333333333333 |     1.2895190926960173 |             12 |     80447 |     2 | 392.5000000000000000 |     1.4142135623730955
   12 |  81051 |     1 | 342.7500000000000000 |     1.0485122886862465 |             12 |     81051 |     2 | 196.2500000000000000 |     1.0111911152534268
   12 |  82419 |     1 | 265.0000000000000000 |     1.1187772402716943 |             12 |     82419 |     2 | 315.0000000000000000 |     1.2189842355656159
   12 |  82693 |     1 | 287.5000000000000000 |     1.1778745823817774 |             12 |     82693 |     2 | 418.0000000000000000 |     1.0967292767550981
   12 |  82757 |     1 | 256.2500000000000000 |     1.1148705518634224 |             12 |     82757 |     2 | 345.5000000000000000 |     1.2550930212382402
   12 |  82771 |     1 | 330.7500000000000000 |     1.2313977634398186 |             12 |     82771 |     2 | 230.0000000000000000 |     1.7627347430674696
   12 |  83371 |     1 | 300.0000000000000000 |     1.2246223907801133 |             12 |     83371 |     2 | 279.5000000000000000 |     1.3114755204438784
   12 |  83437 |     1 | 400.7500000000000000 |     1.0220310679182583 |             12 |     83437 |     2 |  13.5000000000000000 |  1.2047004420215254148
   12 |  83485 |     1 | 255.5000000000000000 |     1.5087085386177495 |             12 |     83485 |     2 | 295.2500000000000000 |     1.2413147535540931
   12 |  83741 |     1 | 304.3333333333333333 |     1.1697946020522453 |             12 |     83741 |     2 | 467.7500000000000000 |     1.0061472620116601
